sample_id,date,hour,city,weather,cloud_cover,humidity,temperature,precipitation,solar_altitude,outdoor_lux
1215,2026-05-12,12,杭州,多云,0.5329,0.4761,25.37,0.046,70.031,41498.84
1216,2026-06-01,14,杭州,多云,0.4996,0.7457,23.55,0.0799,64.492,41736.32
1217,2026-06-26,17,杭州,晴,0.0759,0.4284,22.95,0.0066,32.192,65207.61
1218,2026-05-22,6,杭州,多云,0.5401,0.6966,13.61,0.0506,15.283,20091.58
1219,2026-04-13,13,杭州,晴,0.1361,0.3808,32.2,0.0102,64.608,90187.26
1220,2026-05-25,8,杭州,阴,0.7337,0.7151,19.54,0.1238,44.246,19049.97
1221,2026-06-11,11,杭州,晴,0.0797,0.4761,25.22,0.0166,70.114,87290.45
1222,2026-05-20,10,杭州,雨,0.8235,0.9534,23.75,0.5386,63.608,11231.06
1223,2026-06-20,7,杭州,多云,0.574,0.6403,22.65,0.0797,32.26,31567.36
1224,2026-05-05,8,杭州,多云,0.4366,0.5837,23.42,0.0353,41.545,39572.2
1225,2026-05-14,9,杭州,雨,0.8388,0.7382,22.0,0.2293,54.386,10362.21
1226,2026-06-30,17,杭州,多云,0.5577,0.7389,26.6,0.0064,32.059,28977.02
1227,2026-04-22,12,杭州,多云,0.3437,0.5413,22.77,0.0604,67.787,50175.24
1228,2026-05-13,17,杭州,晴,0.2022,0.5218,21.48,0.0046,29.078,59957.55
1229,2026-05-12,11,杭州,多云,0.5941,0.6879,25.5,0.0625,68.203,38158.63
1230,2026-06-28,18,杭州,多云,0.4467,0.5693,20.5,0.0431,17.207,24646.72
1231,2026-04-23,12,杭州,晴,0.1056,0.3775,30.47,0.0174,67.914,84526.11
1232,2026-06-21,16,杭州,晴,0.0584,0.4893,22.91,0.0076,45.599,78290.46
1233,2026-05-01,13,杭州,多云,0.5049,0.6185,32.38,0.0465,67.002,42843.65
1234,2026-06-27,13,杭州,多云,0.611,0.5441,25.61,0.0378,70.197,39948.25
1235,2026-05-30,16,杭州,晴,0.1523,0.498,24.0,0.0091,44.703,68374.42
1236,2026-05-10,11,杭州,多云,0.392,0.648,21.13,0.0001,68.002,48984.43
1237,2026-04-17,6,杭州,晴,0.1751,0.615,18.28,0.0041,7.989,29660.88
1238,2026-05-03,7,杭州,阴,0.8054,0.8123,18.67,0.0176,27.282,13313.41
1239,2026-06-02,17,杭州,晴,0.0797,0.5233,23.59,0.0031,31.514,64110.97
1240,2026-06-18,10,杭州,阴,0.8955,0.721,22.01,0.085,65.054,16817.2
1241,2026-04-02,13,杭州,雨,0.8818,0.8811,33.17,0.6682,62.964,9860.04
1242,2026-06-29,13,杭州,晴,0.1155,0.5447,32.46,0.0195,70.159,84078.02
1243,2026-05-08,12,杭州,多云,0.5068,0.5931,26.49,0.0229,69.638,44667.2
1244,2026-04-13,15,杭州,晴,0.026,0.2915,30.64,0.0029,49.463,86901.45
1245,2026-05-19,12,杭州,阴,0.8362,0.7676,22.71,0.1178,70.643,17777.96
1246,2026-04-26,15,杭州,晴,0.0742,0.3774,26.98,0.0082,51.794,83969.5
1247,2026-05-06,17,杭州,晴,0.1882,0.5805,25.0,0.0184,27.858,56320.15
1248,2026-06-10,11,杭州,晴,0.1135,0.5181,26.57,0.0105,70.086,90439.36
1249,2026-06-16,7,杭州,晴,0.0654,0.5601,18.64,0.0108,32.217,62798.63
1250,2026-06-25,8,杭州,晴,0.0922,0.3357,19.43,0.0007,45.561,80383.66
1251,2026-05-01,14,杭州,多云,0.4909,0.5893,26.52,0.0448,61.474,44081.04
1252,2026-06-25,17,杭州,晴,0.1361,0.4453,22.92,0.0045,32.215,61781.48
1253,2026-05-19,16,杭州,晴,0.1676,0.5282,27.94,0.0014,43.578,72502.85
1254,2026-04-29,9,杭州,晴,0.0865,0.617,20.09,0.0168,52.282,84366.26
1255,2026-06-11,8,杭州,晴,0.1077,0.4992,26.31,0.0196,45.422,75654.46
1256,2026-04-11,7,杭州,晴,0.1518,0.3257,21.69,0.0057,22.208,51505.75
1257,2026-04-21,18,杭州,阴,0.707,0.6149,24.97,0.1798,9.039,8342.31
1258,2026-05-11,9,杭州,多云,0.2989,0.5823,21.4,0.0791,54.013,45013.99
1259,2026-06-05,10,杭州,多云,0.545,0.6506,20.59,0.066,64.699,42477.47
1260,2026-06-14,14,杭州,晴,0.2164,0.2999,29.28,0.0174,64.997,76901.38
1261,2026-05-31,12,杭州,晴,0.0952,0.3607,23.05,0.0023,71.442,90354.01
1262,2026-04-05,10,杭州,晴,0.1156,0.3962,23.95,0.0184,57.439,88419.97
1263,2026-04-11,18,杭州,阴,0.7233,0.5898,24.87,0.1298,6.333,7093.13
1264,2026-04-07,10,杭州,阴,0.6685,0.8005,27.1,0.0914,57.782,21509.4
1265,2026-05-30,15,杭州,雨,0.949,0.8349,24.16,0.3417,55.929,8831.05
1266,2026-05-10,12,杭州,晴,0.1813,0.5097,31.04,0.013,69.839,85149.7
1267,2026-04-19,7,杭州,晴,0.1704,0.3054,19.65,0.0048,24.21,58108.4
1268,2026-04-22,12,杭州,多云,0.5055,0.5581,23.7,0.0704,67.787,41958.71
1269,2026-05-05,10,杭州,阴,0.6703,0.6092,20.15,0.0068,61.991,22195.96
1270,2026-05-18,7,杭州,多云,0.4363,0.4587,18.48,0.0073,29.838,32550.71
1271,2026-05-04,10,杭州,多云,0.4678,0.6209,25.93,0.0117,61.865,40942.16
1272,2026-05-28,14,杭州,晴,0.0528,0.5476,25.32,0.0065,64.241,94814.31
1273,2026-04-12,17,杭州,阴,0.7542,0.5985,28.07,0.0538,22.467,11952.81
1274,2026-05-28,7,杭州,晴,0.1611,0.4869,19.11,0.0106,31.058,63249.05
1275,2026-06-20,15,杭州,多云,0.5896,0.614,30.26,0.0241,56.714,37294.54
1276,2026-06-05,15,杭州,多云,0.5893,0.4724,29.39,0.0796,56.302,37060.69
1277,2026-06-11,13,杭州,阴,0.8096,0.6216,31.88,0.1094,70.114,18463.3
1278,2026-06-18,13,杭州,晴,0.0508,0.5276,25.51,0.0058,70.233,91074.31
1279,2026-05-29,13,杭州,雨,0.9556,0.8322,26.32,0.2355,69.553,9506.29
1280,2026-04-16,8,杭州,阴,0.7062,0.7863,22.65,0.1727,37.862,17067.29
1281,2026-06-06,17,杭州,阴,0.8922,0.8194,28.08,0.175,31.802,12541.44
1282,2026-04-23,8,杭州,晴,0.0501,0.4683,20.58,0.0018,39.328,75696.5
1283,2026-04-15,17,杭州,雨,0.7967,0.9141,29.74,0.633,23.229,6687.95
1284,2026-05-03,14,杭州,晴,0.2017,0.3799,27.79,0.0057,61.737,81314.52
1285,2026-05-11,16,杭州,多云,0.3815,0.647,28.58,0.078,42.494,39179.14
1286,2026-06-03,10,杭州,晴,0.0459,0.4364,25.48,0.0052,64.601,93071.61
1287,2026-06-09,9,杭州,多云,0.4536,0.5446,22.11,0.0114,56.485,43522.77
1288,2026-06-25,9,杭州,晴,0.2046,0.4706,21.2,0.001,56.684,82055.14
1289,2026-05-10,6,杭州,阴,0.7262,0.6826,16.18,0.093,13.308,10150.5
1290,2026-05-22,10,杭州,阴,0.8801,0.8108,26.03,0.0702,63.782,16331.94
1291,2026-05-29,16,杭州,阴,0.7964,0.6954,24.59,0.1007,44.619,16399.14
1292,2026-04-03,8,杭州,阴,0.6741,0.7072,20.52,0.1358,34.867,16722.34
1293,2026-06-20,13,杭州,阴,0.8954,0.6224,29.22,0.1046,70.244,17934.32
1294,2026-06-08,11,杭州,多云,0.5131,0.7269,22.87,0.0395,70.023,41952.81
1295,2026-06-29,16,杭州,晴,0.0054,0.4499,28.81,0.0065,45.461,83474.79
1296,2026-05-14,16,杭州,雨,0.8132,0.8755,30.59,0.4315,42.925,8766.38
1297,2026-06-27,12,杭州,多云,0.3445,0.5949,28.13,0.0285,71.954,46628.82
1298,2026-05-22,11,杭州,晴,0.0441,0.4531,30.96,0.0067,69.078,91511.83
1299,2026-04-10,7,杭州,雨,0.9969,0.8033,17.06,0.8245,21.947,4927.45
1300,2026-04-27,6,杭州,晴,0.1908,0.4268,17.43,0.0185,10.522,35061.65
1301,2026-05-08,9,杭州,晴,0.1106,0.3133,26.4,0.0191,53.615,82704.92
1302,2026-06-13,16,杭州,雨,0.8133,0.7451,27.74,0.4465,45.488,10684.79
1303,2026-05-15,18,杭州,晴,0.0244,0.3808,18.26,0.0167,14.204,47305.58
1304,2026-06-15,17,杭州,晴,0.0485,0.5694,23.76,0.0104,32.195,63653.54
1305,2026-05-19,10,杭州,雨,0.9433,0.7525,25.49,0.5614,63.517,9025.57
1306,2026-04-18,14,杭州,晴,0.0978,0.3706,26.59,0.0117,59.584,85826.47
1307,2026-04-07,18,杭州,多云,0.342,0.614,24.39,0.0295,5.182,14665.05
1308,2026-06-10,6,杭州,多云,0.3666,0.4503,18.4,0.0676,17.089,25876.82
1309,2026-04-27,13,杭州,晴,0.037,0.4782,24.21,0.0154,66.511,84628.63
1310,2026-06-18,9,杭州,多云,0.2996,0.5266,18.95,0.0649,56.702,49553.52
1311,2026-05-09,9,杭州,多云,0.3797,0.5994,22.22,0.0487,53.751,45085.19
1312,2026-04-30,18,杭州,晴,0.2109,0.3849,26.62,0.0167,11.22,36020.48
1313,2026-05-17,8,杭州,晴,0.0375,0.4599,16.86,0.0107,43.327,81253.62
1314,2026-05-29,12,杭州,晴,0.1611,0.4932,27.89,0.0029,71.332,83459.8
1315,2026-05-15,14,杭州,晴,0.0852,0.5139,26.95,0.0079,63.129,81737.96
1316,2026-04-15,18,杭州,多云,0.512,0.6214,20.9,0.0055,7.447,14805.45
1317,2026-06-26,9,杭州,多云,0.4523,0.6516,20.25,0.0392,56.667,42230.99
1318,2026-05-26,8,杭州,多云,0.4555,0.5362,17.03,0.0389,44.344,41360.3
1319,2026-06-03,8,杭州,多云,0.4336,0.5418,18.58,0.0239,45.003,41531.49
1320,2026-04-14,12,杭州,多云,0.3935,0.7043,23.89,0.0403,66.726,48402.64
1321,2026-05-03,17,杭州,晴,0.0133,0.3427,24.17,0.0145,27.282,63753.33
1322,2026-05-16,10,杭州,多云,0.2952,0.4636,21.48,0.0346,63.23,54565.53
1323,2026-05-30,17,杭州,阴,0.8685,0.8725,27.57,0.0717,31.253,12855.98
1324,2026-06-11,13,杭州,晴,0.0444,0.4183,26.03,0.0034,70.114,98853.82
1325,2026-05-10,9,杭州,晴,0.1458,0.2901,21.86,0.0181,53.883,75785.25
1326,2026-05-15,17,杭州,晴,0.1239,0.3337,25.32,0.0035,29.394,62711.34
1327,2026-06-10,14,杭州,雨,0.879,0.9085,29.91,0.3324,64.894,9469.93
1328,2026-04-12,10,杭州,晴,0.1395,0.5938,23.67,0.0029,58.62,82832.5
1329,2026-04-10,9,杭州,晴,0.1921,0.573,22.53,0.017,48.882,75390.29
1330,2026-06-25,11,杭州,雨,0.828,0.7503,24.61,0.2995,70.223,12179.73
1331,2026-05-04,6,杭州,阴,0.6833,0.6643,17.6,0.1035,12.1,9064.18
1332,2026-05-30,6,杭州,阴,0.8237,0.7848,19.85,0.1225,16.248,9491.22
1333,2026-06-22,7,杭州,阴,0.8069,0.8463,16.62,0.0631,32.255,13758.3
1334,2026-04-12,13,杭州,阴,0.8463,0.7535,24.35,0.1111,64.463,16520.42
1335,2026-04-09,6,杭州,雨,0.7991,0.8847,14.48,0.5112,5.762,2983.05
1336,2026-05-22,9,杭州,晴,0.0469,0.6118,21.33,0.0005,55.255,82891.91
1337,2026-04-15,10,杭州,多云,0.5263,0.5793,26.01,0.0785,59.108,42305.13
1338,2026-04-23,16,杭州,雨,0.9727,0.8324,21.12,0.7471,39.328,7888.75
1339,2026-04-29,10,杭州,晴,0.107,0.4823,25.59,0.0143,61.203,84107.21
1340,2026-04-11,8,杭州,多云,0.6183,0.7585,21.93,0.0075,36.748,28617.13
1341,2026-05-21,15,杭州,多云,0.4706,0.5117,23.67,0.0683,55.156,42840.31
1342,2026-04-16,15,杭州,晴,0.1678,0.3286,27.28,0.0034,50.03,71603.4
1343,2026-05-27,10,杭州,阴,0.6596,0.7159,22.49,0.0476,64.171,22848.92
1344,2026-05-04,9,杭州,多云,0.307,0.5544,23.78,0.0288,53.048,46810.0
1345,2026-05-24,7,杭州,晴,0.0323,0.3268,17.02,0.0125,30.619,70666.92
1346,2026-04-24,10,杭州,多云,0.5739,0.4716,20.75,0.0719,60.493,42498.43
1347,2026-04-04,6,杭州,晴,0.083,0.4181,15.02,0.0136,4.298,23663.82
1348,2026-05-04,13,杭州,晴,0.206,0.4673,25.31,0.0029,67.352,87835.93
1349,2026-04-13,16,杭州,阴,0.8002,0.6218,28.36,0.0305,37.2,15480.63
1350,2026-06-13,14,杭州,晴,0.0237,0.5303,29.25,0.0127,64.976,92241.01
1351,2026-06-04,12,杭州,晴,0.1616,0.4663,27.06,0.0157,71.633,87273.45
1352,2026-06-25,13,杭州,多云,0.4955,0.6881,23.55,0.0161,70.223,42592.51
1353,2026-05-31,15,杭州,晴,0.1824,0.468,29.87,0.0002,55.999,79751.7
1354,2026-05-27,8,杭州,晴,0.042,0.3507,21.45,0.0055,44.44,75439.07
1355,2026-06-01,7,杭州,晴,0.1499,0.3506,14.46,0.0099,31.431,63306.93
1356,2026-04-17,7,杭州,多云,0.3168,0.5818,19.14,0.079,23.724,33949.78
1357,2026-06-11,16,杭州,多云,0.296,0.6637,29.98,0.0574,45.422,44076.55
1358,2026-05-01,7,杭州,晴,0.0682,0.5517,14.57,0.0037,26.881,56262.53
1359,2026-05-17,18,杭州,晴,0.1993,0.3494,20.59,0.0036,14.534,36826.88
1360,2026-06-26,16,杭州,多云,0.5603,0.5042,25.5,0.0513,45.542,38385.24
1361,2026-04-04,6,杭州,晴,0.0077,0.3094,15.77,0.0132,4.298,23833.39
1362,2026-04-29,18,杭州,晴,0.0006,0.486,24.78,0.0001,10.991,41651.4
1363,2026-05-09,10,杭州,晴,0.1825,0.4311,22.42,0.0174,62.473,83795.9
1364,2026-05-28,16,杭州,阴,0.8368,0.7443,25.54,0.0929,44.531,15935.2
1365,2026-04-11,16,杭州,晴,0.1226,0.4134,30.38,0.0013,36.748,71799.32
1366,2026-05-16,14,杭州,多云,0.4687,0.5174,27.49,0.0006,63.23,46112.54
1367,2026-04-13,14,杭州,雨,0.9678,0.7822,31.27,0.4187,58.784,8601.37
1368,2026-05-25,11,杭州,雨,0.889,0.7364,26.61,0.7334,69.296,9673.42
1369,2026-06-06,16,杭州,阴,0.8801,0.6016,23.34,0.0795,45.189,16120.0
1370,2026-04-02,16,杭州,多云,0.4383,0.7331,19.35,0.053,34.624,33252.4
1371,2026-06-29,14,杭州,晴,0.0131,0.4728,24.78,0.0184,64.968,98267.06
1372,2026-04-30,14,杭州,晴,0.1603,0.353,27.81,0.0034,61.34,84625.17
1373,2026-05-22,10,杭州,多云,0.3927,0.5523,27.16,0.0756,63.782,48532.85
1374,2026-05-13,7,杭州,晴,0.0814,0.2947,18.61,0.012,29.078,61872.96
1375,2026-04-02,11,杭州,晴,0.1411,0.3344,26.47,0.0099,62.964,80115.93
1376,2026-06-24,15,杭州,多云,0.315,0.7382,35.45,0.0791,56.696,47586.82
1377,2026-07-01,11,杭州,晴,0.1702,0.5038,23.15,0.0102,70.111,88132.71
1378,2026-07-01,7,杭州,阴,0.8498,0.6693,21.13,0.0014,32.015,13014.81
1379,2026-06-22,8,杭州,晴,0.1496,0.4114,24.06,0.0151,45.595,73621.77
1380,2026-04-29,7,杭州,雨,0.996,0.856,22.41,0.5116,26.466,5770.76
1381,2026-04-20,11,杭州,晴,0.0441,0.2998,23.12,0.0164,65.592,96810.64
1382,2026-05-23,6,杭州,晴,0.1773,0.5935,14.7,0.0181,15.419,39267.04
1383,2026-04-22,17,杭州,阴,0.7589,0.8114,29.75,0.1163,24.918,13670.47
1384,2026-04-11,12,杭州,阴,0.7243,0.7278,21.27,0.0404,66.311,20721.16
1385,2026-06-13,18,杭州,多云,0.4376,0.5291,23.62,0.0204,17.218,25609.09
1386,2026-04-25,13,杭州,雨,0.8966,0.9039,30.06,0.5432,66.256,9930.69
1387,2026-05-25,18,杭州,晴,0.1894,0.5765,29.53,0.0004,15.679,43523.88
1388,2026-04-04,11,杭州,多云,0.6118,0.5997,29.92,0.0128,63.27,38826.6
1389,2026-06-10,8,杭州,晴,0.0171,0.2916,16.71,0.0132,45.383,78661.86
1390,2026-04-16,11,杭州,多云,0.5167,0.5209,24.44,0.0702,65.037,39864.48
1391,2026-05-11,9,杭州,多云,0.2901,0.4512,20.64,0.0274,54.013,53235.6
1392,2026-04-04,12,杭州,雨,0.8955,0.8029,27.21,0.3215,65.314,9522.99
1393,2026-06-24,7,杭州,阴,0.7086,0.7046,14.98,0.0678,32.233,17130.97
1394,2026-06-12,10,杭州,晴,0.0704,0.453,29.43,0.0109,64.951,85523.72
1395,2026-05-04,16,杭州,晴,0.143,0.5753,28.58,0.019,41.376,72497.05
1396,2026-05-03,12,杭州,多云,0.3619,0.5677,26.53,0.0112,69.104,50825.84
1397,2026-04-02,6,杭州,多云,0.4793,0.6633,12.94,0.0697,3.699,9723.34
1398,2026-06-11,10,杭州,阴,0.6595,0.7857,26.27,0.009,64.924,21428.95
1399,2026-06-27,6,杭州,晴,0.0822,0.5135,22.52,0.0113,17.242,51374.4
1400,2026-05-01,18,杭州,阴,0.7839,0.85,23.86,0.0969,11.445,7702.18
1401,2026-04-20,12,杭州,阴,0.842,0.7309,25.7,0.1327,67.529,18240.4
1402,2026-05-04,17,杭州,晴,0.1828,0.2894,25.22,0.0023,27.478,60663.29
1403,2026-04-04,14,杭州,晴,0.0317,0.4717,26.24,0.0113,57.266,95340.38
1404,2026-06-11,12,杭州,雨,0.9285,0.9518,28.73,0.2909,71.872,9002.45
1405,2026-04-23,13,杭州,晴,0.0168,0.3406,25.77,0.0099,65.995,93705.79
1406,2026-04-07,14,杭州,晴,0.156,0.5872,24.27,0.0071,57.782,85556.87
1407,2026-05-21,16,杭州,阴,0.7382,0.7699,24.41,0.0581,43.814,17902.88
1408,2026-05-14,8,杭州,阴,0.8442,0.807,18.49,0.0842,42.925,15597.77
1409,2026-06-24,7,杭州,多云,0.4704,0.6802,17.62,0.0449,32.233,37053.89
1410,2026-04-05,18,杭州,多云,0.5993,0.4714,22.66,0.021,4.595,11608.43
1411,2026-04-09,6,杭州,多云,0.3637,0.7013,17.49,0.027,5.762,14075.91
1412,2026-05-22,10,杭州,晴,0.0036,0.5878,22.02,0.0121,63.782,85015.25
1413,2026-06-09,11,杭州,阴,0.7403,0.7418,24.0,0.0244,70.056,19966.69
1414,2026-05-26,13,杭州,阴,0.8949,0.798,24.88,0.1286,69.364,15846.03
1415,2026-05-05,15,杭州,多云,0.5885,0.703,24.93,0.0034,53.194,36412.97
1416,2026-05-17,8,杭州,晴,0.0982,0.2946,23.71,0.0123,43.327,75725.67
1417,2026-06-23,17,杭州,多云,0.5905,0.693,24.46,0.0603,32.246,31110.24
1418,2026-05-12,12,杭州,多云,0.2928,0.629,26.93,0.0502,70.031,49398.57
1419,2026-06-14,14,杭州,阴,0.6768,0.8065,27.76,0.0794,64.997,22653.78
1420,2026-05-07,6,杭州,晴,0.1686,0.5739,13.5,0.0051,12.721,37344.68
1421,2026-05-16,6,杭州,多云,0.4595,0.6878,19.5,0.0499,14.371,21043.85
1422,2026-06-30,16,杭州,晴,0.1204,0.3511,27.35,0.011,45.426,79912.36
1423,2026-04-08,11,杭州,晴,0.1567,0.3932,30.38,0.0109,63.873,86408.33
1424,2026-04-17,6,杭州,晴,0.1776,0.5912,17.89,0.0148,7.989,29741.33
1425,2026-05-13,7,杭州,晴,0.0107,0.5043,21.62,0.0033,29.078,66106.22
1426,2026-04-01,10,杭州,晴,0.1157,0.4836,30.49,0.0141,56.743,73988.37
1427,2026-05-03,8,杭州,晴,0.1608,0.5358,21.04,0.0025,41.204,66794.93
1428,2026-04-21,12,杭州,雨,0.9466,0.8911,31.07,0.7881,67.659,8964.78
1429,2026-05-15,15,杭州,雨,0.9921,0.856,30.16,0.6771,54.505,7700.71
1430,2026-05-23,7,杭州,雨,0.8162,0.8484,20.37,0.2603,30.499,7670.73
1431,2026-04-11,8,杭州,晴,0.0217,0.6163,20.66,0.0083,36.748,72874.5
1432,2026-06-27,8,杭州,雨,0.9462,0.8064,19.41,0.2798,45.519,8178.44
1433,2026-06-25,16,杭州,阴,0.8639,0.6368,27.61,0.153,45.561,16191.15
1434,2026-06-13,10,杭州,阴,0.8464,0.7316,33.73,0.0698,64.976,17805.37
1435,2026-04-11,17,杭州,晴,0.1084,0.4584,27.31,0.0033,22.208,57507.23
1436,2026-05-03,15,杭州,晴,0.0401,0.3214,29.49,0.005,52.9,92181.22
1437,2026-05-16,18,杭州,阴,0.6965,0.625,23.16,0.0618,14.371,10307.59
1438,2026-04-21,8,杭州,多云,0.4814,0.6074,20.12,0.0651,38.921,33542.67
1439,2026-04-27,18,杭州,多云,0.6039,0.6085,26.18,0.0642,10.522,16128.25
1440,2026-06-03,16,杭州,晴,0.1818,0.3404,25.93,0.0002,45.003,68549.12
1441,2026-06-27,6,杭州,阴,0.6972,0.7171,16.44,0.1429,17.242,11422.4
1442,2026-07-01,10,杭州,阴,0.7994,0.7648,22.73,0.1725,64.914,18693.64
1443,2026-05-31,9,杭州,晴,0.1007,0.3675,21.68,0.0054,55.999,84075.11
1444,2026-05-04,14,杭州,晴,0.2197,0.4959,21.73,0.0002,61.865,79540.82
1445,2026-05-24,8,杭州,多云,0.3356,0.5842,21.72,0.0798,44.143,41655.97
1446,2026-04-30,17,杭州,晴,0.1633,0.6017,27.21,0.0144,26.675,60139.46
1447,2026-06-17,15,杭州,阴,0.7817,0.766,27.75,0.0915,56.692,18332.03
1448,2026-06-27,16,杭州,多云,0.496,0.7265,24.57,0.06,45.519,39510.2
1449,2026-04-08,11,杭州,晴,0.1745,0.3902,27.05,0.0137,63.873,85590.76
1450,2026-05-18,16,杭州,阴,0.8229,0.6309,26.71,0.0558,43.454,16877.06
1451,2026-06-19,7,杭州,晴,0.0333,0.4401,18.6,0.0124,32.256,68556.02
1452,2026-06-27,17,杭州,晴,0.0642,0.395,26.87,0.0139,32.166,73644.7
1453,2026-06-28,17,杭州,多云,0.322,0.6041,21.24,0.0696,32.135,37185.85
1454,2026-04-21,14,杭州,阴,0.6638,0.654,24.5,0.0244,60.046,22646.42
1455,2026-06-03,9,杭州,晴,0.0953,0.3349,20.27,0.0057,56.19,86419.68
1456,2026-06-10,7,杭州,多云,0.532,0.4814,16.8,0.0448,32.02,31378.54
1457,2026-05-06,16,杭州,多云,0.3195,0.7112,29.71,0.001,41.711,42161.66
1458,2026-05-09,18,杭州,多云,0.5589,0.7072,21.54,0.0334,13.116,18137.92
1459,2026-06-05,12,杭州,多云,0.36,0.484,28.05,0.0233,71.674,54719.77
1460,2026-06-17,8,杭州,多云,0.2956,0.5867,20.75,0.0324,45.574,39644.33
1461,2026-06-15,7,杭州,晴,0.1435,0.4172,19.84,0.0124,32.195,59627.75
1462,2026-06-19,15,杭州,多云,0.3089,0.7148,28.16,0.0665,56.71,45258.94
1463,2026-04-03,12,杭州,雨,0.8457,0.896,25.96,0.2719,65.168,10352.79
1464,2026-05-12,14,杭州,多云,0.6153,0.523,25.52,0.0525,62.812,37289.85
1465,2026-04-20,9,杭州,晴,0.2143,0.4443,22.75,0.0101,50.76,81713.94
1466,2026-04-17,18,杭州,多云,0.5446,0.6827,27.53,0.0273,7.989,13884.65
1467,2026-05-27,11,杭州,雨,0.8131,0.9489,24.4,0.6593,69.43,11417.19
1468,2026-04-25,14,杭州,雨,0.8128,0.932,27.02,0.7502,60.639,9846.84
1469,2026-06-29,12,杭州,多云,0.5762,0.5543,27.25,0.0618,71.918,41635.68
1470,2026-06-29,6,杭州,晴,0.0574,0.4338,12.59,0.0112,17.167,48329.35
1471,2026-04-26,8,杭州,晴,0.0348,0.3932,22.67,0.0106,39.92,72746.36
1472,2026-04-25,13,杭州,阴,0.8441,0.7935,28.77,0.0481,66.256,18602.7
1473,2026-04-23,13,杭州,多云,0.4037,0.5917,31.25,0.034,65.995,48424.56
1474,2026-05-12,9,杭州,晴,0.1329,0.594,17.89,0.0045,54.14,81887.99
1475,2026-05-28,13,杭州,雨,0.8064,0.8697,26.05,0.4964,69.493,10461.5
1476,2026-05-13,8,杭州,多云,0.5073,0.5851,22.76,0.008,42.785,36780.84
1477,2026-05-02,14,杭州,晴,0.2059,0.34,32.98,0.0031,61.606,86419.23
1478,2026-05-31,15,杭州,阴,0.7442,0.6598,22.31,0.1317,55.999,18382.07
1479,2026-06-06,16,杭州,雨,0.9723,0.7414,21.95,0.7101,45.189,7573.29
1480,2026-05-12,12,杭州,多云,0.5146,0.6675,18.4,0.0664,70.031,39531.56
1481,2026-06-23,8,杭州,多云,0.4767,0.6281,21.84,0.0384,45.588,37269.88
1482,2026-06-18,12,杭州,阴,0.6839,0.7535,23.65,0.0733,71.988,22411.7
1483,2026-04-11,15,杭州,雨,0.833,0.9447,25.86,0.7262,49.077,9304.67
1484,2026-06-08,16,杭州,多云,0.3768,0.4729,27.69,0.0203,45.293,41257.84
1485,2026-04-22,7,杭州,多云,0.5924,0.6075,21.65,0.0657,24.918,27285.1
1486,2026-05-12,11,杭州,多云,0.6162,0.7223,27.79,0.0346,68.203,38336.48
1487,2026-06-22,15,杭州,多云,0.4193,0.7258,29.51,0.0112,56.712,43234.15
1488,2026-04-12,17,杭州,多云,0.486,0.5275,23.09,0.0284,22.467,26998.49
1489,2026-05-24,7,杭州,雨,0.9485,0.7555,20.4,0.7147,30.619,6909.15
1490,2026-05-05,15,杭州,多云,0.3094,0.6282,29.21,0.036,53.194,46831.36
1491,2026-04-06,11,杭州,阴,0.83,0.6583,22.84,0.1333,63.573,18925.06
1492,2026-05-13,15,杭州,阴,0.8963,0.8436,29.6,0.053,54.265,16439.05
1493,2026-06-09,18,杭州,多云,0.3044,0.5099,21.03,0.0676,17.037,26694.25
1494,2026-05-28,11,杭州,雨,0.8499,0.8734,30.11,0.5057,69.493,10063.7
1495,2026-05-13,10,杭州,阴,0.797,0.8722,28.46,0.0998,62.92,17711.47
1496,2026-04-16,8,杭州,晴,0.0979,0.5243,19.25,0.0097,37.862,73280.5
1497,2026-06-03,7,杭州,多云,0.3989,0.5447,13.88,0.0348,31.592,35812.03
1498,2026-05-25,18,杭州,晴,0.0825,0.4063,22.17,0.0172,15.679,45844.66
1499,2026-05-06,9,杭州,晴,0.2078,0.4704,23.76,0.0026,53.337,71206.94
1500,2026-04-29,6,杭州,阴,0.8184,0.6071,14.2,0.0512,10.991,7456.65
1501,2026-04-10,10,杭州,晴,0.0885,0.4567,24.4,0.0162,58.288,95079.68
1502,2026-04-10,6,杭州,晴,0.0433,0.3198,17.86,0.0084,6.049,29606.48
1503,2026-04-18,12,杭州,晴,0.215,0.3703,27.57,0.0172,67.266,80759.53
1504,2026-04-26,8,杭州,多云,0.3738,0.4591,20.09,0.0655,39.92,40360.75
1505,2026-06-08,10,杭州,晴,0.1069,0.3762,25.05,0.0165,64.824,97472.86
1506,2026-06-18,12,杭州,晴,0.169,0.3846,26.46,0.0006,71.988,81944.33
1507,2026-04-02,18,杭州,晴,0.115,0.3255,27.31,0.0091,3.699,21703.67
1508,2026-06-01,11,杭州,晴,0.0155,0.2958,28.57,0.0107,69.721,94639.4
1509,2026-06-02,15,杭州,多云,0.3478,0.5065,27.31,0.0056,56.13,45440.81
1510,2026-05-24,14,杭州,晴,0.1086,0.614,30.16,0.0117,63.946,85293.22
1511,2026-05-27,17,杭州,雨,0.8568,0.7249,23.84,0.3967,30.955,6844.09
1512,2026-05-14,10,杭州,多云,0.3624,0.7312,19.01,0.0259,63.026,49776.1
