sample_id,date,hour,city,weather,cloud_cover,humidity,temperature,precipitation,solar_altitude,outdoor_lux,wavelength_380,wavelength_390,wavelength_400,wavelength_410,wavelength_420,wavelength_430,wavelength_440,wavelength_450,wavelength_460,wavelength_470,wavelength_480,wavelength_490,wavelength_500,wavelength_510,wavelength_520,wavelength_530,wavelength_540,wavelength_550,wavelength_560,wavelength_570,wavelength_580,wavelength_590,wavelength_600,wavelength_610,wavelength_620,wavelength_630,wavelength_640,wavelength_650,wavelength_660,wavelength_670,wavelength_680,wavelength_690,wavelength_700,wavelength_710,wavelength_720,wavelength_730,wavelength_740,wavelength_750,wavelength_760,wavelength_770,wavelength_780,scene,target_lux,recommended_channel_1,recommended_channel_2,recommended_channel_3,recommended_channel_4,recommended_channel_5,recommended_channel_6,recommended_channel_7
46,2026-05-01,11,杭州,晴,0.1175,0.5424,27.17,0.0076,67.002,90664.37,0.686824,0.720823,0.760699,0.785678,0.785555,0.811695,0.842349,0.880349,0.913626,0.908896,0.93438,0.949301,0.961596,0.967993,0.969861,0.993106,0.990134,1.0,0.987391,0.97391,0.973185,0.962272,0.963398,0.979151,0.957255,0.94883,0.916184,0.889834,0.886194,0.824942,0.787203,0.768548,0.751332,0.734769,0.733282,0.738332,0.70613,0.686749,0.690191,0.666808,0.637071,办公,450,0.2385,0.1729,0.1391,0.018,0.139,0.0256,0.004
47,2026-05-27,6,杭州,晴,0.1605,0.6026,17.69,0.0151,15.92,38197.84,0.574381,0.574097,0.608353,0.621045,0.633107,0.636277,0.62838,0.672983,0.70822,0.727313,0.755959,0.781804,0.8037,0.819902,0.828292,0.866958,0.899215,0.904692,0.937695,0.94965,0.946966,0.922126,0.953173,1.0,0.985175,0.971364,0.995196,0.964889,0.948289,0.904518,0.869701,0.839554,0.825315,0.831562,0.809642,0.772004,0.77742,0.767828,0.744664,0.704518,0.696906,学习,500,0.7864,0.5722,0.4754,0.1183,0.4984,0.1542,0.004
48,2026-07-01,17,杭州,阴,0.6722,0.5871,23.43,0.0101,32.015,14673.94,0.586324,0.684569,0.759111,0.876555,0.871028,0.909284,0.92078,0.954586,0.967747,0.996737,0.987116,0.996288,0.99364,0.980785,0.983818,1.0,0.954566,0.950124,0.945097,0.9251,0.891447,0.843583,0.872435,0.827046,0.868905,0.839842,0.835939,0.790462,0.758244,0.757618,0.729523,0.704236,0.699887,0.729796,0.699241,0.698139,0.690344,0.692872,0.613045,0.529771,0.496791,阅读,400,0.7446,0.5951,0.487,0.004,0.6508,0.4178,0.004
49,2026-04-19,18,杭州,晴,0.0417,0.3221,25.63,0.0111,8.519,35244.57,0.519559,0.536376,0.53549,0.533399,0.555577,0.563033,0.589849,0.618992,0.643397,0.642027,0.67094,0.703529,0.749433,0.768424,0.79502,0.811555,0.836918,0.880039,0.885505,0.909926,0.923331,0.953232,0.954853,0.956927,1.0,0.995361,0.998921,0.984712,0.959692,0.937609,0.88229,0.8649,0.86056,0.840406,0.822713,0.830479,0.816887,0.785901,0.743147,0.742764,0.696157,阅读,400,0.7038,0.529,0.435,0.0544,0.4952,0.244,0.004
50,2026-05-02,12,杭州,多云,0.2967,0.5834,28.4,0.0466,68.992,50807.55,0.674434,0.729282,0.777982,0.829618,0.837384,0.876503,0.897479,0.906531,0.950209,0.961713,0.998241,0.968148,0.973048,1.0,0.999546,0.971317,0.964612,0.967192,0.920531,0.907107,0.904821,0.90907,0.878133,0.877918,0.881615,0.880395,0.834711,0.819259,0.812741,0.746682,0.745519,0.701096,0.700094,0.689896,0.677694,0.671839,0.678157,0.677446,0.630536,0.597693,0.56779,阅读,400,0.4115,0.3307,0.2954,0.004,0.4121,0.2472,0.004
51,2026-05-30,8,杭州,阴,0.7747,0.5902,21.92,0.1229,44.703,18081.4,0.586724,0.680541,0.785233,0.855458,0.883604,0.912611,0.951429,0.954701,0.957339,0.969626,0.98599,0.98663,1.0,0.978936,0.976695,0.964049,0.954625,0.962884,0.934349,0.904388,0.877224,0.860392,0.858378,0.852006,0.820667,0.82143,0.775928,0.787625,0.771894,0.731917,0.737927,0.68093,0.684352,0.673996,0.668958,0.66498,0.663573,0.668477,0.618594,0.540821,0.493519,学习,500,0.8108,0.632,0.4959,0.0304,0.5881,0.3588,0.004
52,2026-05-27,10,杭州,晴,0.1195,0.4498,18.52,0.0129,64.171,84255.61,0.692313,0.720651,0.748323,0.778489,0.783173,0.80424,0.829761,0.8701,0.887185,0.913292,0.918632,0.930926,0.966816,0.964556,0.980656,0.982558,0.981665,0.989647,1.0,0.981729,0.946963,0.951971,0.968828,0.950379,0.932357,0.958291,0.929985,0.89937,0.866036,0.84413,0.792865,0.781596,0.759677,0.748519,0.740378,0.727231,0.725999,0.693165,0.665798,0.667482,0.647922,休息,180,0.0412,0.037,0.0824,0.004,0.2267,0.0364,0.004
53,2026-05-11,11,杭州,多云,0.4353,0.6986,24.88,0.0025,68.103,49619.3,0.631021,0.722241,0.758787,0.834034,0.846862,0.845819,0.902466,0.923736,0.927021,0.97703,0.99383,1.0,0.988834,0.984507,0.996482,0.995226,0.980866,0.945574,0.944362,0.928976,0.883499,0.894839,0.906444,0.880863,0.882761,0.855458,0.835403,0.818671,0.777613,0.7456,0.742555,0.720968,0.679295,0.695126,0.677947,0.677568,0.67229,0.670961,0.623899,0.60276,0.552641,办公,450,0.5228,0.4018,0.3287,0.004,0.4076,0.259,0.004
54,2026-04-16,17,杭州,雨,0.8724,0.9153,23.6,0.684,23.478,6756.47,0.538077,0.615717,0.767843,0.856754,0.910657,0.913475,0.941637,0.977219,0.964321,0.973461,0.988457,1.0,0.961088,0.944289,0.964789,0.92709,0.9103,0.867639,0.861199,0.84742,0.838808,0.795548,0.814374,0.767848,0.755201,0.772764,0.737162,0.706271,0.689346,0.687536,0.667659,0.617771,0.616583,0.611248,0.592377,0.604069,0.604068,0.619029,0.556367,0.469173,0.403757,办公,450,0.8741,0.6847,0.5338,0.004,0.6552,0.4437,0.004
55,2026-06-18,14,杭州,多云,0.4119,0.7181,31.62,0.0568,65.054,45354.77,0.678936,0.718589,0.790107,0.871406,0.847474,0.856009,0.921329,0.927207,0.960525,0.969684,0.989833,0.981357,0.992884,1.0,0.980152,0.978732,0.975322,0.952009,0.949449,0.937777,0.912709,0.898917,0.89251,0.87887,0.886961,0.883573,0.844038,0.832826,0.796844,0.77309,0.757351,0.721599,0.680555,0.699412,0.703694,0.681132,0.688678,0.661204,0.615512,0.597906,0.53838,学习,500,0.6037,0.471,0.3713,0.0196,0.4289,0.2699,0.004
56,2026-06-27,8,杭州,阴,0.8593,0.6042,19.09,0.1588,45.519,16760.8,0.595616,0.681963,0.769468,0.864281,0.868614,0.915527,0.912578,0.966098,0.99084,0.98967,0.990718,1.0,0.949171,0.988014,0.972267,0.960935,0.957153,0.92856,0.893538,0.886939,0.869398,0.852611,0.840069,0.842274,0.800906,0.806333,0.806219,0.742397,0.746856,0.711014,0.69089,0.664722,0.663288,0.685574,0.636448,0.634172,0.62798,0.666605,0.577296,0.525186,0.460578,办公,450,0.7866,0.6199,0.4846,0.004,0.5985,0.4035,0.004
57,2026-06-09,16,杭州,雨,0.8883,0.7347,24.85,0.5873,45.34,8136.58,0.543288,0.654236,0.763001,0.853442,0.884085,0.921163,0.940034,0.950453,0.949432,0.983574,1.0,0.964215,0.980665,0.963262,0.953079,0.936218,0.893394,0.857596,0.848661,0.844458,0.801789,0.779968,0.747965,0.784359,0.758548,0.743938,0.730496,0.705932,0.673185,0.652635,0.629092,0.65603,0.615941,0.595242,0.605007,0.58266,0.616444,0.584085,0.536496,0.479044,0.402787,办公,450,0.8621,0.6752,0.527,0.004,0.6477,0.4405,0.004
58,2026-06-06,10,杭州,晴,0.0949,0.5571,23.73,0.0064,64.744,83670.2,0.688417,0.738988,0.765533,0.787082,0.789057,0.811242,0.828454,0.867332,0.907941,0.92816,0.927544,0.944068,0.967127,0.994911,0.970384,1.0,0.990043,0.999337,0.998375,0.987747,0.973363,0.968833,0.961022,0.95272,0.971229,0.960711,0.944105,0.896726,0.882676,0.848911,0.795439,0.776667,0.758517,0.76856,0.761993,0.717543,0.744948,0.69835,0.697726,0.678942,0.641392,阅读,400,0.1636,0.1214,0.1051,0.004,0.1422,0.0561,0.004
59,2026-04-12,10,杭州,雨,0.8128,0.9593,23.58,0.4464,58.62,10963.27,0.540265,0.64947,0.739124,0.843428,0.875956,0.899275,0.94213,0.966266,0.967206,0.998176,1.0,0.980758,0.956983,0.975853,0.937636,0.921394,0.894087,0.863669,0.831616,0.835458,0.793526,0.825171,0.753106,0.736928,0.747425,0.746654,0.709936,0.696607,0.641655,0.63418,0.607523,0.579226,0.594254,0.555579,0.564584,0.573842,0.569362,0.585129,0.52426,0.470767,0.405738,休息,180,0.5321,0.4368,0.4353,0.004,0.7071,0.361,0.004
60,2026-05-30,17,杭州,晴,0.1709,0.3303,24.83,0.0183,31.253,60322.06,0.614243,0.636778,0.655236,0.673207,0.673886,0.706986,0.722378,0.743934,0.787976,0.796219,0.807899,0.852491,0.856711,0.877867,0.901805,0.931381,0.936676,0.937794,0.9636,0.954868,0.976968,0.958595,0.942964,0.97873,1.0,0.993499,0.985191,0.937436,0.929755,0.879197,0.854145,0.8119,0.802475,0.793779,0.80172,0.788905,0.768008,0.733962,0.719434,0.690178,0.682002,学习,500,0.6345,0.4504,0.3805,0.1277,0.3749,0.0493,0.004
61,2026-05-27,16,杭州,多云,0.3633,0.6961,25.93,0.0068,44.44,39959.42,0.677495,0.734443,0.778106,0.827323,0.844271,0.86588,0.909622,0.926488,0.954809,0.97748,0.962077,0.993874,0.987493,0.964894,0.971309,0.984237,1.0,0.989264,0.980323,0.987531,0.934045,0.937149,0.935312,0.920153,0.924431,0.895135,0.915269,0.868746,0.87355,0.817399,0.799127,0.762027,0.747571,0.733385,0.736483,0.73265,0.711705,0.710619,0.666439,0.662297,0.594621,学习,500,0.6559,0.5104,0.4049,0.0438,0.4628,0.2499,0.004
62,2026-06-15,14,杭州,阴,0.8037,0.7287,28.53,0.1111,65.016,20331.33,0.577193,0.683465,0.763139,0.864994,0.863986,0.919139,0.904957,0.926057,0.939142,1.0,0.985302,0.969816,0.987327,0.972072,0.979287,0.918359,0.920707,0.900322,0.859672,0.879852,0.840734,0.836797,0.845477,0.797479,0.785596,0.77976,0.775043,0.733402,0.708945,0.706991,0.674127,0.622173,0.621069,0.651483,0.632386,0.613198,0.617769,0.616059,0.572635,0.489679,0.4416,办公,450,0.7596,0.5945,0.4739,0.004,0.5847,0.3894,0.004
63,2026-04-27,14,杭州,多云,0.3927,0.6633,29.22,0.0149,60.925,46120.56,0.651856,0.706798,0.776193,0.846733,0.846947,0.856058,0.888196,0.926671,0.943763,0.969567,0.980346,0.990823,1.0,0.995394,0.971068,0.967155,0.969995,0.955898,0.934408,0.925247,0.906659,0.889797,0.885238,0.897023,0.878601,0.893383,0.850205,0.823152,0.799726,0.772363,0.745105,0.741228,0.693595,0.70625,0.693913,0.667718,0.687702,0.685316,0.624228,0.597185,0.54006,学习,500,0.6051,0.4645,0.3742,0.0241,0.4266,0.2617,0.004
64,2026-06-14,7,杭州,晴,0.073,0.3039,16.75,0.0011,32.169,70343.91,0.602487,0.630355,0.662282,0.685471,0.693652,0.685996,0.725707,0.740545,0.792709,0.78681,0.830874,0.832491,0.878666,0.88584,0.890897,0.915133,0.945429,0.962728,0.961341,0.965137,0.970872,0.966593,0.961121,0.976391,0.992615,1.0,0.993533,0.967105,0.935318,0.905579,0.857181,0.834884,0.81286,0.800705,0.80785,0.794368,0.783058,0.763519,0.737145,0.716817,0.688073,休息,180,0.1461,0.108,0.0931,0.004,0.1502,0.0574,0.004
65,2026-06-14,17,杭州,多云,0.5956,0.5875,24.1,0.0003,32.169,28711.77,0.614425,0.711215,0.770842,0.821527,0.856163,0.844767,0.914223,0.900187,0.930576,0.939139,0.961988,0.977185,0.970738,1.0,0.981455,0.981796,0.963569,0.975807,0.959138,0.939813,0.923393,0.958462,0.913623,0.894832,0.900287,0.899556,0.892708,0.872326,0.847963,0.800593,0.784748,0.745663,0.734991,0.723454,0.714376,0.738011,0.724806,0.719168,0.662631,0.628164,0.549678,阅读,400,0.6231,0.4969,0.4135,0.004,0.5487,0.3437,0.004
66,2026-05-09,9,杭州,多云,0.2927,0.7153,20.29,0.0081,53.751,48291.09,0.668668,0.706489,0.76839,0.823133,0.842514,0.848831,0.875789,0.913426,0.947861,0.95033,0.973452,0.993994,0.972234,0.986457,1.0,0.981631,0.975171,0.986707,0.958618,0.958612,0.934193,0.912337,0.914259,0.908422,0.910257,0.881992,0.872253,0.849213,0.830257,0.779679,0.771858,0.74189,0.707682,0.728491,0.734969,0.715474,0.712897,0.689664,0.635002,0.597365,0.584626,休息,180,0.004,0.004,0.0918,0.004,0.2692,0.047,0.004
67,2026-05-14,10,杭州,晴,0.2199,0.5244,20.37,0.0009,63.026,77715.43,0.690221,0.70029,0.753113,0.764318,0.785037,0.804957,0.82952,0.865502,0.872374,0.916764,0.913595,0.940363,0.954087,0.968641,0.977625,0.973952,0.974726,1.0,0.989619,0.990025,0.965006,0.941636,0.963681,0.950394,0.954763,0.934556,0.94127,0.89135,0.866009,0.834257,0.785829,0.772498,0.769078,0.738478,0.740187,0.697693,0.713164,0.6965,0.669632,0.667861,0.63197,阅读,400,0.2257,0.1711,0.1485,0.004,0.2032,0.0795,0.004
68,2026-06-21,6,杭州,晴,0.0085,0.3918,14.08,0.0099,17.348,50034.05,0.555689,0.564107,0.566438,0.5917,0.575737,0.598355,0.597621,0.646249,0.65811,0.674541,0.703493,0.730937,0.74863,0.783559,0.799878,0.836945,0.860938,0.87955,0.894333,0.911271,0.922471,0.945627,0.95122,0.968993,1.0,0.980644,0.974499,0.961412,0.921585,0.893855,0.859046,0.842244,0.819356,0.813892,0.814106,0.799728,0.774219,0.751177,0.744797,0.719335,0.676192,办公,450,0.7134,0.5055,0.4366,0.1351,0.4394,0.0672,0.004
69,2026-05-14,14,杭州,晴,0.1836,0.458,28.16,0.0181,63.026,79647.4,0.678392,0.717553,0.74911,0.754774,0.779885,0.798708,0.823752,0.858676,0.894583,0.899725,0.911427,0.939812,0.964986,0.986711,0.988152,0.973945,0.992649,1.0,0.995966,0.99004,0.962496,0.963188,0.964442,0.969343,0.949995,0.944945,0.904207,0.901829,0.872158,0.830974,0.807199,0.777137,0.738382,0.754995,0.735985,0.74019,0.709153,0.708029,0.683236,0.6678,0.644758,学习,500,0.4287,0.2986,0.2541,0.0695,0.2665,0.0327,0.004
70,2026-06-26,16,杭州,多云,0.4701,0.4503,28.49,0.0028,45.542,39066.82,0.64132,0.714421,0.782398,0.84015,0.875505,0.861352,0.89627,0.933152,0.951917,0.963015,0.961809,0.983061,0.981204,0.975802,0.988155,0.983469,1.0,0.993159,0.963277,0.956592,0.920565,0.925279,0.9299,0.931771,0.907272,0.919757,0.87252,0.855557,0.854507,0.837265,0.793916,0.765047,0.724739,0.720186,0.742206,0.729464,0.711218,0.715513,0.673524,0.641126,0.588037,阅读,400,0.5182,0.4251,0.3488,0.004,0.4706,0.2978,0.004
71,2026-05-06,6,杭州,多云,0.5242,0.6371,16.94,0.0397,12.518,19391.53,0.628891,0.706454,0.748517,0.768368,0.821886,0.814114,0.845512,0.856142,0.905129,0.90835,0.93385,0.941515,0.98217,0.992354,0.974261,0.980774,0.978995,1.0,0.977761,0.96942,0.979477,0.953165,0.959219,0.94024,0.970261,0.980527,0.951238,0.941607,0.884369,0.868082,0.8216,0.806941,0.80536,0.788222,0.761837,0.755948,0.74592,0.760559,0.735984,0.680477,0.590259,办公,450,0.7874,0.6088,0.474,0.0151,0.5655,0.3706,0.004
72,2026-05-30,13,杭州,晴,0.1142,0.3794,24.45,0.016,69.612,91968.85,0.665486,0.7193,0.763466,0.775995,0.78109,0.808621,0.838129,0.8761,0.900243,0.922847,0.936137,0.946235,0.95748,0.965626,0.965772,0.975662,0.986957,0.99305,1.0,0.97493,0.970987,0.961357,0.945572,0.953543,0.942233,0.94719,0.923886,0.883201,0.866095,0.844959,0.792489,0.771557,0.756934,0.733874,0.741688,0.713416,0.707611,0.709208,0.682076,0.655707,0.643067,学习,500,0.3257,0.2316,0.1939,0.0595,0.185,0.004,0.004
73,2026-04-01,12,杭州,晴,0.2058,0.2814,22.96,0.0029,64.877,80095.23,0.698119,0.722972,0.738211,0.761227,0.786142,0.817767,0.828311,0.878314,0.896886,0.919126,0.917647,0.956249,0.956716,0.98107,0.974041,0.992515,1.0,0.996693,0.998771,0.981849,0.964831,0.978493,0.970155,0.952151,0.963187,0.940307,0.919677,0.919991,0.862365,0.854771,0.808224,0.782151,0.773269,0.767175,0.74547,0.750842,0.730667,0.700849,0.688493,0.681189,0.661283,学习,500,0.4212,0.2964,0.2593,0.0847,0.2679,0.0118,0.004
74,2026-06-26,8,杭州,晴,0.0447,0.388,20.91,0.0017,45.542,80268.23,0.647868,0.664994,0.710999,0.727482,0.738435,0.732949,0.778102,0.824558,0.834309,0.854908,0.877538,0.911879,0.901079,0.929491,0.936129,0.95309,0.970253,0.992323,1.0,0.984173,0.969715,0.992869,0.968897,0.97374,0.964588,0.988457,0.970956,0.963346,0.898681,0.889613,0.840787,0.819797,0.780844,0.801636,0.787669,0.768786,0.76044,0.730806,0.711713,0.692129,0.658703,阅读,400,0.2574,0.1874,0.1471,0.0276,0.1562,0.0399,0.004
75,2026-06-30,14,杭州,晴,0.0337,0.3926,26.43,0.0134,64.943,88724.43,0.694948,0.718082,0.765752,0.768696,0.769373,0.802646,0.825781,0.861429,0.894002,0.898094,0.919747,0.934381,0.937827,0.959151,0.983972,0.982454,0.974063,0.974357,1.0,0.974188,0.956034,0.94989,0.936702,0.963925,0.945016,0.951484,0.923243,0.912695,0.872035,0.841818,0.805289,0.777226,0.759133,0.746038,0.758494,0.722847,0.717761,0.702993,0.687821,0.661814,0.65023,阅读,400,0.1588,0.1264,0.0986,0.004,0.1312,0.0603,0.004
76,2026-06-09,11,杭州,阴,0.7662,0.6831,26.88,0.0471,70.056,20873.55,0.598732,0.656215,0.755368,0.890835,0.871838,0.916715,0.924785,0.961017,0.970855,0.99983,1.0,0.992122,0.979393,0.989599,0.958493,0.967784,0.982263,0.946419,0.917115,0.883935,0.836842,0.826966,0.848899,0.809311,0.799381,0.793248,0.764038,0.741147,0.733444,0.696455,0.674669,0.655217,0.660835,0.643602,0.640334,0.647645,0.63367,0.62719,0.583319,0.530959,0.463815,学习,500,0.7819,0.6147,0.4726,0.0164,0.5659,0.3734,0.004
77,2026-04-26,8,杭州,晴,0.0392,0.2868,20.7,0.0031,39.92,77435.07,0.638453,0.667628,0.690572,0.697552,0.717837,0.71848,0.747731,0.776724,0.804011,0.816882,0.849787,0.888691,0.877914,0.900533,0.913574,0.929861,0.963391,0.954428,0.96226,0.951379,0.954786,0.944777,0.971777,1.0,0.974869,0.959108,0.971093,0.936707,0.927808,0.879005,0.841055,0.818335,0.811621,0.79472,0.784638,0.775732,0.750243,0.747994,0.705855,0.696386,0.685919,学习,500,0.5097,0.3527,0.2951,0.1168,0.2591,0.004,0.004
78,2026-06-26,10,杭州,晴,0.1329,0.3548,26.32,0.0161,65.027,90018.01,0.673961,0.700356,0.748358,0.772758,0.787846,0.782233,0.810855,0.858507,0.881542,0.884688,0.923502,0.916891,0.939135,0.973299,0.988086,0.966851,0.981151,0.986742,1.0,0.968029,0.955162,0.965275,0.944131,0.955502,0.931532,0.934757,0.90413,0.887244,0.875964,0.832321,0.795005,0.764075,0.753737,0.750898,0.750443,0.705253,0.70921,0.703794,0.680231,0.664252,0.642337,办公,450,0.2732,0.1888,0.1508,0.0431,0.1625,0.004,0.004
79,2026-06-09,15,杭州,多云,0.4073,0.6706,27.57,0.065,56.485,44444.79,0.663355,0.704471,0.779055,0.836852,0.837594,0.853621,0.879412,0.910399,0.946966,0.955719,0.966439,0.957306,0.96273,1.0,0.971742,0.961355,0.981181,0.958931,0.94974,0.92507,0.905602,0.893511,0.871348,0.881484,0.879354,0.886378,0.849618,0.799965,0.799409,0.802245,0.75116,0.70876,0.71121,0.688547,0.676544,0.682576,0.680541,0.649484,0.621002,0.597254,0.554712,阅读,400,0.4743,0.386,0.3244,0.004,0.4509,0.278,0.004
80,2026-05-01,18,杭州,雨,0.9373,0.7365,21.27,0.5857,11.445,4161.79,0.555583,0.646876,0.762905,0.868872,0.88035,0.912678,0.926178,0.946722,0.987594,0.975641,1.0,0.972873,0.987292,0.963141,0.975092,0.941101,0.933808,0.882173,0.87014,0.831155,0.817037,0.799747,0.776887,0.756176,0.740511,0.713204,0.715624,0.720899,0.666979,0.648409,0.674347,0.622788,0.625496,0.623523,0.620409,0.586806,0.604125,0.581798,0.57488,0.448318,0.387229,办公,450,0.8974,0.7014,0.544,0.004,0.6681,0.4546,0.004
81,2026-04-25,10,杭州,阴,0.7102,0.7415,18.41,0.0331,60.639,20450.05,0.585714,0.670925,0.771555,0.860954,0.881973,0.895064,0.910341,0.959689,0.970681,0.995046,1.0,0.971025,0.966957,0.968742,0.95469,0.966381,0.945996,0.938491,0.909216,0.885215,0.877404,0.849813,0.831076,0.839372,0.810319,0.791443,0.767488,0.767363,0.750362,0.707335,0.701174,0.638064,0.651079,0.644311,0.631107,0.669395,0.633003,0.624088,0.577235,0.496524,0.458614,办公,450,0.7555,0.5974,0.4673,0.004,0.5807,0.388,0.004
82,2026-04-17,13,杭州,多云,0.5616,0.7304,26.59,0.0234,65.178,39503.58,0.636391,0.701851,0.766485,0.83225,0.844099,0.856098,0.906282,0.93653,0.978648,0.96428,0.986655,0.992641,0.987766,1.0,0.997494,0.986541,0.971329,0.959206,0.931872,0.921079,0.904642,0.882998,0.893251,0.896286,0.861459,0.864304,0.830297,0.817212,0.785019,0.770942,0.725213,0.723561,0.693206,0.680433,0.667674,0.681382,0.682975,0.667662,0.653618,0.603888,0.54185,学习,500,0.653,0.5031,0.404,0.0276,0.4726,0.2785,0.004
83,2026-05-25,14,杭州,多云,0.384,0.7494,29.72,0.0076,64.023,49898.06,0.661996,0.722871,0.802811,0.852213,0.85375,0.875791,0.905851,0.938532,0.942542,0.956218,0.973952,0.979011,0.985334,1.0,0.988201,0.987597,0.963853,0.962301,0.960251,0.942478,0.908393,0.903483,0.917832,0.886208,0.870762,0.864646,0.850475,0.825173,0.798906,0.751461,0.726893,0.712732,0.698177,0.686147,0.685768,0.683109,0.686041,0.66713,0.637383,0.590603,0.567036,阅读,400,0.4178,0.3407,0.3034,0.004,0.4316,0.2362,0.004
84,2026-06-30,9,杭州,多云,0.4289,0.6064,21.82,0.0465,56.569,44190.64,0.66245,0.70591,0.767204,0.832567,0.851435,0.854666,0.890974,0.921083,0.919659,0.959537,0.971018,0.977705,1.0,0.969656,0.97298,0.948144,0.967465,0.959422,0.945213,0.947922,0.927433,0.904137,0.890651,0.902254,0.883202,0.862675,0.835895,0.829761,0.817557,0.805753,0.750415,0.717986,0.699354,0.713031,0.680603,0.702284,0.697947,0.684726,0.63866,0.609414,0.565815,学习,500,0.6267,0.4811,0.3914,0.0315,0.4506,0.2492,0.004
85,2026-06-22,7,杭州,晴,0.1774,0.316,21.6,0.0123,32.255,63528.72,0.631649,0.660509,0.67326,0.704407,0.696892,0.710296,0.753546,0.783875,0.794162,0.816424,0.837892,0.87242,0.874569,0.908586,0.932013,0.94168,0.969601,0.969166,0.977877,0.971136,0.989362,0.971139,0.989435,0.994353,0.989105,0.990617,1.0,0.96836,0.927949,0.906957,0.867018,0.876887,0.827936,0.812531,0.82309,0.777164,0.781353,0.783146,0.735475,0.69314,0.681829,学习,500,0.6105,0.4271,0.3717,0.147,0.3649,0.004,0.004
86,2026-05-26,16,杭州,晴,0.033,0.3435,30.27,0.0106,44.344,84514.16,0.651594,0.663499,0.68793,0.722307,0.712234,0.734465,0.765687,0.785423,0.814453,0.844873,0.869617,0.893194,0.906961,0.919365,0.92822,0.940315,0.958528,0.97663,0.98002,0.955012,0.960956,0.976258,0.969708,0.96266,1.0,0.972919,0.963792,0.943407,0.907773,0.869403,0.860236,0.822521,0.80513,0.794846,0.772756,0.782425,0.747885,0.741361,0.702651,0.678104,0.679191,办公,450,0.3734,0.2494,0.2002,0.0742,0.1592,0.004,0.004
87,2026-06-15,12,杭州,多云,0.6191,0.5656,26.95,0.001,71.954,41227.89,0.638832,0.687618,0.757323,0.821018,0.841231,0.850946,0.877782,0.925765,0.946223,0.952091,0.977425,0.956039,0.983354,0.968757,1.0,0.937799,0.936034,0.939003,0.924168,0.926046,0.87435,0.879179,0.872778,0.860337,0.831365,0.849685,0.831227,0.8024,0.772039,0.744056,0.713013,0.700904,0.680164,0.66216,0.654843,0.653049,0.658358,0.647053,0.60986,0.572919,0.517796,学习,500,0.645,0.4974,0.4009,0.0258,0.4681,0.2764,0.004
88,2026-06-03,14,杭州,晴,0.1963,0.5151,30.45,0.019,64.601,75002.52,0.683361,0.723609,0.736749,0.768039,0.786377,0.784488,0.826099,0.844667,0.874629,0.892087,0.920529,0.943728,0.943608,0.944509,0.956585,0.979697,1.0,0.987311,0.975862,0.977676,0.954634,0.943733,0.93518,0.959445,0.916468,0.940151,0.910472,0.887349,0.877918,0.817592,0.782264,0.760064,0.749121,0.731825,0.713082,0.710397,0.719592,0.693683,0.676532,0.648587,0.623932,办公,450,0.3767,0.2802,0.2084,0.0257,0.2371,0.1054,0.004
89,2026-05-17,6,杭州,晴,0.103,0.4825,16.03,0.0184,14.534,43069.62,0.548953,0.585807,0.585264,0.570327,0.598884,0.603767,0.624427,0.653883,0.676515,0.698495,0.72684,0.738898,0.759467,0.823052,0.813329,0.84726,0.857109,0.895117,0.90266,0.918547,0.939993,0.943772,0.959564,0.953852,1.0,0.973495,0.99275,0.971783,0.941705,0.894195,0.868615,0.834715,0.822966,0.811341,0.78569,0.803728,0.776265,0.754584,0.730091,0.715211,0.679634,休息,180,0.2422,0.17,0.1397,0.004,0.1517,0.0613,0.004
90,2026-05-26,14,杭州,多云,0.4595,0.5603,24.34,0.0119,64.098,42597.03,0.646504,0.73162,0.780074,0.836789,0.882568,0.881705,0.909306,0.931265,0.952286,0.948919,0.997218,0.99685,0.991802,0.992088,1.0,0.967351,0.971512,0.954377,0.975222,0.946532,0.890578,0.883786,0.891254,0.881161,0.863458,0.891342,0.855174,0.835715,0.795306,0.782804,0.740918,0.7199,0.717353,0.683488,0.717691,0.694791,0.700531,0.663315,0.626284,0.584239,0.561856,学习,500,0.6253,0.488,0.3827,0.0266,0.4444,0.2752,0.004
91,2026-06-01,11,杭州,多云,0.4365,0.4931,23.94,0.0318,69.721,50327.47,0.651022,0.732043,0.773166,0.839259,0.852448,0.851565,0.915903,0.92786,0.961672,0.959524,0.976147,0.973318,1.0,0.98834,0.985746,0.991796,0.981333,0.965643,0.925164,0.915368,0.892583,0.897443,0.88136,0.856784,0.863348,0.836451,0.83718,0.797432,0.797454,0.766911,0.757158,0.723289,0.695638,0.70384,0.673282,0.672613,0.680166,0.641921,0.628574,0.578527,0.552997,学习,500,0.5738,0.4442,0.3578,0.0388,0.4228,0.2281,0.004
